object;date/time;1;2;3;
3;01.05.23 01:00:00;6.52;12.12;6.06;
3;02.05.23 01:00:00;6.52;12.12;6.06;
3;03.05.23 01:00:00;6.52;12.12;6.06;
3;04.05.23 01:00:00;6.52;12.12;6.06;
3;05.05.23 01:00:00;6.52;12.12;6.06;
3;06.05.23 01:00:00;6.52;12.12;6.06;
3;07.05.23 01:00:00;6.52;12.12;6.06;
3;08.05.23 01:00:00;6.52;12.12;6.06;
3;09.05.23 01:00:00;6.52;12.12;6.06;
3;10.05.23 01:00:00;6.52;12.12;6.06;
3;11.05.23 01:00:00;6.52;12.12;6.06;
3;12.05.23 01:00:00;6.52;12.12;6.06;
3;13.05.23 01:00:00;6.52;12.12;6.06;
3;14.05.23 01:00:00;6.52;12.12;6.06;
3;15.05.23 01:00:00;6.52;12.12;6.06;
3;16.05.23 01:00:00;6.52;12.12;6.06;
3;17.05.23 01:00:00;6.52;12.12;6.06;
3;18.05.23 01:00:00;6.52;12.12;6.06;
3;19.05.23 01:00:00;6.52;12.12;6.06;
3;20.05.23 01:00:00;6.52;12.12;6.06;
3;21.05.23 01:00:00;6.52;12.12;6.06;
3;22.05.23 01:00:00;6.52;12.12;6.06;
3;23.05.23 01:00:00;6.52;12.12;6.06;
3;24.05.23 01:00:00;6.52;12.12;6.06;
3;25.05.23 01:00:00;6.52;12.12;6.06;
3;26.05.23 01:00:00;6.52;12.12;6.06;
3;27.05.23 01:00:00;6.52;12.12;6.06;
3;28.05.23 01:00:00;6.52;12.12;6.06;
3;29.05.23 01:00:00;6.52;12.12;6.06;
3;30.05.23 01:00:00;6.52;12.12;6.06;
3;31.05.23 01:00:00;6.52;12.12;6.06;
3;01.06.23 01:00:00;6.52;12.12;6.06;
3;02.06.23 01:00:00;6.52;12.12;6.06;
3;03.06.23 01:00:00;6.52;12.12;6.06;
3;04.06.23 01:00:00;6.52;12.12;6.06;
3;05.06.23 01:00:00;6.52;12.12;6.06;
3;06.06.23 01:00:00;6.52;12.12;6.06;
3;07.06.23 01:00:00;6.52;12.12;6.06;
3;08.06.23 01:00:00;6.52;12.12;6.06;
3;09.06.23 01:00:00;6.52;12.12;6.06;
3;10.06.23 01:00:00;6.52;12.12;6.06;
3;11.06.23 01:00:00;6.52;12.12;6.06;
3;12.06.23 01:00:00;6.52;12.12;6.06;
3;13.06.23 01:00:00;6.52;12.12;6.06;
3;14.06.23 01:00:00;6.52;12.12;6.06;
3;15.06.23 01:00:00;6.52;12.12;6.06;
3;16.06.23 01:00:00;6.52;12.12;6.06;
3;17.06.23 01:00:00;6.52;12.12;6.06;
3;18.06.23 01:00:00;6.52;12.12;6.06;
3;19.06.23 01:00:00;6.52;12.12;6.06;
3;20.06.23 01:00:00;6.52;12.12;6.06;
3;21.06.23 01:00:00;6.52;12.12;6.06;
3;22.06.23 01:00:00;6.52;12.12;6.06;
3;23.06.23 01:00:00;6.52;12.12;6.06;
3;24.06.23 01:00:00;6.52;12.12;6.06;
3;25.06.23 01:00:00;6.52;12.12;6.06;
3;26.06.23 01:00:00;6.52;12.12;6.06;
3;27.06.23 01:00:00;6.52;12.12;6.06;
3;28.06.23 01:00:00;6.52;12.12;6.06;
3;29.06.23 01:00:00;6.52;12.12;6.06;
3;30.06.23 01:00:00;6.52;12.12;6.06;
3;01.07.23 01:00:00;6.52;12.12;6.06;
3;02.07.23 01:00:00;6.52;12.12;6.06;
3;03.07.23 01:00:00;6.52;12.12;6.06;
3;04.07.23 01:00:00;6.52;12.12;6.06;
3;05.07.23 01:00:00;6.52;12.12;6.06;
3;06.07.23 01:00:00;6.52;12.12;6.06;
3;07.07.23 01:00:00;6.52;12.12;6.06;
3;08.07.23 01:00:00;6.52;12.12;6.06;
3;09.07.23 01:00:00;6.52;12.12;6.06;
3;10.07.23 01:00:00;6.52;12.12;6.06;
3;11.07.23 01:00:00;6.52;12.12;6.06;
3;12.07.23 01:00:00;6.52;12.12;6.06;
3;13.07.23 01:00:00;6.52;12.12;6.06;
3;14.07.23 01:00:00;6.52;12.12;6.06;
3;15.07.23 01:00:00;6.52;12.12;6.06;
3;16.07.23 01:00:00;6.52;12.12;6.06;
3;17.07.23 01:00:00;6.52;12.12;6.06;
3;18.07.23 01:00:00;6.52;12.12;6.06;
3;19.07.23 01:00:00;6.52;12.12;6.06;
3;20.07.23 01:00:00;6.52;12.12;6.06;
3;21.07.23 01:00:00;6.52;12.12;6.06;
3;22.07.23 01:00:00;6.52;12.12;6.06;
3;23.07.23 01:00:00;6.52;12.12;6.06;
3;24.07.23 01:00:00;6.52;12.12;6.06;
3;25.07.23 01:00:00;6.52;12.12;6.06;
3;26.07.23 01:00:00;6.52;12.12;6.06;
3;27.07.23 01:00:00;6.52;12.12;6.06;
3;28.07.23 01:00:00;6.52;12.12;6.06;
3;29.07.23 01:00:00;6.52;12.12;6.06;
3;30.07.23 01:00:00;6.52;12.12;6.06;
3;31.07.23 01:00:00;6.52;12.12;6.06;
3;01.08.23 01:00:00;6.52;12.12;6.06;
3;02.08.23 01:00:00;6.52;12.12;6.06;
3;03.08.23 01:00:00;6.52;12.12;6.06;
3;04.08.23 01:00:00;6.52;12.12;6.06;
3;05.08.23 01:00:00;6.52;12.12;6.06;
3;06.08.23 01:00:00;6.52;12.12;6.06;
3;07.08.23 01:00:00;6.52;12.12;6.06;
3;08.08.23 01:00:00;6.52;12.12;6.06;
3;09.08.23 01:00:00;6.52;12.12;6.06;
3;10.08.23 01:00:00;6.52;12.12;6.06;
3;11.08.23 01:00:00;6.52;12.12;6.06;
3;12.08.23 01:00:00;6.52;12.12;6.06;
3;13.08.23 01:00:00;6.52;12.12;6.06;
3;14.08.23 01:00:00;6.52;12.12;6.06;
3;15.08.23 01:00:00;6.52;12.12;6.06;
3;16.08.23 01:00:00;6.52;12.12;6.06;
3;17.08.23 01:00:00;6.52;12.12;6.06;
3;18.08.23 01:00:00;6.52;12.12;6.06;
3;19.08.23 01:00:00;6.52;12.12;6.06;
3;20.08.23 01:00:00;6.52;12.12;6.06;
3;21.08.23 01:00:00;6.52;12.12;6.06;
3;22.08.23 01:00:00;6.52;12.12;6.06;
3;23.08.23 01:00:00;6.52;12.12;6.06;
3;24.08.23 01:00:00;6.52;12.12;6.06;
3;25.08.23 01:00:00;6.52;12.12;6.06;
3;26.08.23 01:00:00;6.52;12.12;6.06;
3;27.08.23 01:00:00;6.52;12.12;6.06;
3;28.08.23 01:00:00;6.52;12.12;6.06;
3;29.08.23 01:00:00;6.52;12.12;6.06;
3;30.08.23 01:00:00;6.52;12.12;6.06;
3;31.08.23 01:00:00;6.52;12.12;6.06;
3;01.09.23 01:00:00;6.52;12.12;6.06;
3;02.09.23 01:00:00;6.52;12.12;6.06;
3;03.09.23 01:00:00;6.52;12.12;6.06;
3;04.09.23 01:00:00;6.52;12.12;6.06;
3;05.09.23 01:00:00;6.52;12.12;6.06;
3;06.09.23 01:00:00;6.52;12.12;6.06;
3;07.09.23 01:00:00;6.52;12.12;6.06;
3;08.09.23 01:00:00;6.52;12.12;6.06;
3;09.09.23 01:00:00;6.52;12.12;6.06;
3;10.09.23 01:00:00;6.52;12.12;6.06;
3;11.09.23 01:00:00;6.52;12.12;6.06;
3;12.09.23 01:00:00;6.52;12.12;6.06;
3;13.09.23 01:00:00;6.52;12.12;6.06;
3;14.09.23 01:00:00;6.52;12.12;6.06;
3;15.09.23 01:00:00;6.52;12.12;6.06;
3;16.09.23 01:00:00;6.52;12.12;6.06;
3;17.09.23 01:00:00;6.52;12.12;6.06;
3;18.09.23 01:00:00;6.52;12.12;6.06;
3;19.09.23 01:00:00;6.52;12.12;6.06;
3;20.09.23 01:00:00;6.52;12.12;6.06;
3;21.09.23 01:00:00;6.52;12.12;6.06;
3;22.09.23 01:00:00;6.52;12.12;6.06;
3;23.09.23 01:00:00;6.52;12.12;6.06;
3;24.09.23 01:00:00;6.52;12.12;6.06;
3;25.09.23 01:00:00;6.52;12.12;6.06;
3;26.09.23 01:00:00;6.52;12.12;6.06;
3;27.09.23 01:00:00;6.52;12.12;6.06;
3;28.09.23 01:00:00;6.52;12.12;6.06;
3;29.09.23 01:00:00;6.52;12.12;6.06;
3;30.09.23 01:00:00;6.52;12.12;6.06;
3;01.10.23 01:00:00;6.52;12.12;6.06;
3;02.10.23 01:00:00;6.52;12.12;6.06;
3;03.10.23 01:00:00;6.52;12.12;6.06;
3;04.10.23 01:00:00;6.52;12.12;6.06;
3;05.10.23 01:00:00;6.52;12.12;6.06;
3;06.10.23 01:00:00;6.52;12.12;6.06;
3;07.10.23 01:00:00;6.52;12.12;6.06;
3;08.10.23 01:00:00;6.52;12.12;6.06;
3;09.10.23 01:00:00;6.52;12.12;6.06;
3;10.10.23 01:00:00;6.52;12.12;6.06;
3;11.10.23 01:00:00;6.52;12.12;6.06;
3;12.10.23 01:00:00;6.52;12.12;6.06;
3;13.10.23 01:00:00;6.52;12.12;6.06;
3;14.10.23 01:00:00;6.52;12.12;6.06;
3;15.10.23 01:00:00;6.52;12.12;6.06;
3;16.10.23 01:00:00;6.52;12.12;6.06;
3;17.10.23 01:00:00;6.52;12.12;6.06;
3;18.10.23 01:00:00;6.52;12.12;6.06;
3;19.10.23 01:00:00;6.52;12.12;6.06;
3;20.10.23 01:00:00;6.52;12.12;6.06;
3;21.10.23 01:00:00;6.52;12.12;6.06;
3;22.10.23 01:00:00;6.52;12.12;6.06;
3;23.10.23 01:00:00;6.52;12.12;6.06;
3;24.10.23 01:00:00;6.52;12.12;6.06;
3;25.10.23 01:00:00;6.52;12.12;6.06;
3;26.10.23 01:00:00;6.52;12.12;6.06;
3;27.10.23 01:00:00;6.52;12.12;6.06;
3;28.10.23 01:00:00;6.52;12.12;6.06;
3;29.10.23 01:00:00;6.52;12.12;6.06;
3;30.10.23 00:00:00;6.52;12.12;6.06;
3;31.10.23 00:00:00;6.52;12.12;6.06;
3;01.11.23 00:00:00;6.52;12.12;6.06;
3;02.11.23 00:00:00;6.52;12.12;6.06;
3;03.11.23 00:00:00;6.52;12.12;6.06;
3;04.11.23 00:00:00;6.52;12.12;6.06;
3;05.11.23 00:00:00;6.52;12.12;6.06;
3;06.11.23 00:00:00;6.52;12.12;6.06;
3;07.11.23 00:00:00;6.52;12.12;6.06;
3;08.11.23 00:00:00;6.52;12.12;6.06;
3;09.11.23 00:00:00;6.52;12.12;6.06;
3;10.11.23 00:00:00;6.52;12.12;6.06;
3;11.11.23 00:00:00;6.52;12.12;6.06;
3;12.11.23 00:00:00;6.52;12.12;6.06;
3;13.11.23 00:00:00;6.52;12.12;6.06;
3;14.11.23 00:00:00;6.52;12.12;6.06;
3;15.11.23 00:00:00;6.52;12.12;6.06;
3;16.11.23 00:00:00;6.52;12.12;6.06;
3;17.11.23 00:00:00;6.52;12.12;6.06;
3;18.11.23 00:00:00;6.52;12.12;6.06;
3;19.11.23 00:00:00;6.52;12.12;6.06;
3;20.11.23 00:00:00;6.52;12.12;6.06;
3;21.11.23 00:00:00;6.52;12.12;6.06;
3;22.11.23 00:00:00;6.52;12.12;6.06;
3;23.11.23 00:00:00;6.52;12.12;6.06;
3;24.11.23 00:00:00;6.52;12.12;6.06;
3;25.11.23 00:00:00;6.52;12.12;6.06;
3;26.11.23 00:00:00;6.52;12.12;6.06;
3;27.11.23 00:00:00;6.52;12.12;6.06;
3;28.11.23 00:00:00;6.52;12.12;6.06;
3;29.11.23 00:00:00;6.52;12.12;6.06;
3;30.11.23 00:00:00;6.52;12.12;6.06;
3;01.12.23 00:00:00;6.52;12.12;6.06;
3;02.12.23 00:00:00;6.52;12.12;6.06;
3;03.12.23 00:00:00;6.52;12.12;6.06;
3;04.12.23 00:00:00;6.52;12.12;6.06;
3;05.12.23 00:00:00;6.52;12.12;6.06;
3;06.12.23 00:00:00;6.52;12.12;6.06;
3;07.12.23 00:00:00;6.52;12.12;6.06;
3;08.12.23 00:00:00;6.52;12.12;6.06;
3;09.12.23 00:00:00;6.52;12.12;6.06;
3;10.12.23 00:00:00;6.52;12.12;6.06;
3;11.12.23 00:00:00;6.52;12.12;6.06;
3;12.12.23 00:00:00;6.52;12.12;6.06;
3;13.12.23 00:00:00;6.52;12.12;6.06;
3;14.12.23 00:00:00;6.52;12.12;6.06;
3;15.12.23 00:00:00;6.52;12.12;6.06;
3;16.12.23 00:00:00;6.52;12.12;6.06;
3;17.12.23 00:00:00;6.52;12.12;6.06;
3;18.12.23 00:00:00;6.52;12.12;6.06;
3;19.12.23 00:00:00;6.52;12.12;6.06;
3;20.12.23 00:00:00;6.52;12.12;6.06;
3;21.12.23 00:00:00;6.52;12.12;6.06;
3;22.12.23 00:00:00;6.52;12.12;6.06;
3;23.12.23 00:00:00;6.52;12.12;6.06;
3;24.12.23 00:00:00;6.52;12.12;6.06;
3;25.12.23 00:00:00;6.52;12.12;6.06;
3;26.12.23 00:00:00;6.52;12.12;6.06;
3;27.12.23 00:00:00;6.52;12.12;6.06;
3;28.12.23 00:00:00;6.52;12.12;6.06;
3;29.12.23 00:00:00;6.52;12.12;6.06;
3;30.12.23 00:00:00;6.52;12.12;6.06;
3;31.12.23 00:00:00;6.52;12.12;6.06;
3;01.01.24 00:00:00;6.52;12.12;6.06;
4;01.11.22 00:00:00;6.52;12.12;6.06;
4;02.11.22 00:00:00;6.52;12.12;6.06;
4;03.11.22 00:00:00;6.52;12.12;6.06;
4;04.11.22 00:00:00;6.52;12.12;6.06;
4;05.11.22 00:00:00;6.52;12.12;6.06;
4;06.11.22 00:00:00;6.52;12.12;6.06;
4;07.11.22 00:00:00;6.52;12.12;6.06;
4;08.11.22 00:00:00;6.52;12.12;6.06;
4;09.11.22 00:00:00;6.52;12.12;6.06;
4;10.11.22 00:00:00;6.52;12.12;6.06;
4;11.11.22 00:00:00;6.52;12.12;6.06;
4;12.11.22 00:00:00;6.52;12.12;6.06;
4;13.11.22 00:00:00;6.52;12.12;6.06;
4;14.11.22 00:00:00;6.52;12.12;6.06;
4;15.11.22 00:00:00;6.52;12.12;6.06;
4;16.11.22 00:00:00;6.52;12.12;6.06;
4;17.11.22 00:00:00;6.52;12.12;6.06;
4;18.11.22 00:00:00;6.52;12.12;6.06;
4;19.11.22 00:00:00;6.52;12.12;6.06;
4;20.11.22 00:00:00;6.52;12.12;6.06;
4;21.11.22 00:00:00;6.52;12.12;6.06;
4;22.11.22 00:00:00;6.52;12.12;6.06;
4;23.11.22 00:00:00;6.52;12.12;6.06;
4;24.11.22 00:00:00;6.52;12.12;6.06;
4;25.11.22 00:00:00;6.52;12.12;6.06;
4;26.11.22 00:00:00;6.52;12.12;6.06;
4;27.11.22 00:00:00;6.52;12.12;6.06;
4;28.11.22 00:00:00;6.52;12.12;6.06;
4;29.11.22 00:00:00;6.52;12.12;6.06;
4;30.11.22 00:00:00;6.52;12.12;6.06;
4;01.12.22 00:00:00;6.52;12.12;6.06;
4;02.12.22 00:00:00;6.52;12.12;6.06;
4;03.12.22 00:00:00;6.52;12.12;6.06;
4;04.12.22 00:00:00;6.52;12.12;6.06;
4;05.12.22 00:00:00;6.52;12.12;6.06;
4;06.12.22 00:00:00;6.52;12.12;6.06;
4;07.12.22 00:00:00;6.52;12.12;6.06;
4;08.12.22 00:00:00;6.52;12.12;6.06;
4;09.12.22 00:00:00;6.52;12.12;6.06;
4;10.12.22 00:00:00;6.52;12.12;6.06;
4;11.12.22 00:00:00;6.52;12.12;6.06;
4;12.12.22 00:00:00;6.52;12.12;6.06;
4;13.12.22 00:00:00;6.52;12.12;6.06;
4;14.12.22 00:00:00;6.52;12.12;6.06;
4;15.12.22 00:00:00;6.52;12.12;6.06;
4;16.12.22 00:00:00;6.52;12.12;6.06;
4;17.12.22 00:00:00;6.52;12.12;6.06;
4;18.12.22 00:00:00;6.52;12.12;6.06;
4;19.12.22 00:00:00;6.52;12.12;6.06;
4;20.12.22 00:00:00;6.52;12.12;6.06;
4;21.12.22 00:00:00;6.52;12.12;6.06;
4;22.12.22 00:00:00;6.52;12.12;6.06;
4;23.12.22 00:00:00;6.52;12.12;6.06;
4;24.12.22 00:00:00;6.52;12.12;6.06;
4;25.12.22 00:00:00;6.52;12.12;6.06;
4;26.12.22 00:00:00;6.52;12.12;6.06;
4;27.12.22 00:00:00;6.52;12.12;6.06;
4;28.12.22 00:00:00;6.52;12.12;6.06;
4;29.12.22 00:00:00;6.52;12.12;6.06;
4;30.12.22 00:00:00;6.52;12.12;6.06;
4;31.12.22 00:00:00;6.52;12.12;6.06;
4;01.01.23 00:00:00;6.52;12.12;6.06;
4;02.01.23 00:00:00;6.52;12.12;6.06;
4;03.01.23 00:00:00;6.52;12.12;6.06;
4;04.01.23 00:00:00;6.52;12.12;6.06;
4;05.01.23 00:00:00;6.52;12.12;6.06;
4;06.01.23 00:00:00;6.52;12.12;6.06;
4;07.01.23 00:00:00;6.52;12.12;6.06;
4;08.01.23 00:00:00;6.52;12.12;6.06;
4;09.01.23 00:00:00;6.52;12.12;6.06;
4;10.01.23 00:00:00;6.52;12.12;6.06;
4;11.01.23 00:00:00;6.52;12.12;6.06;
4;12.01.23 00:00:00;6.52;12.12;6.06;
4;13.01.23 00:00:00;6.52;12.12;6.06;
4;14.01.23 00:00:00;6.52;12.12;6.06;
4;15.01.23 00:00:00;6.52;12.12;6.06;
4;16.01.23 00:00:00;6.52;12.12;6.06;
4;17.01.23 00:00:00;6.52;12.12;6.06;
4;18.01.23 00:00:00;6.52;12.12;6.06;
4;19.01.23 00:00:00;6.52;12.12;6.06;
4;20.01.23 00:00:00;6.52;12.12;6.06;
4;21.01.23 00:00:00;6.52;12.12;6.06;
4;22.01.23 00:00:00;6.52;12.12;6.06;
4;23.01.23 00:00:00;6.52;12.12;6.06;
4;24.01.23 00:00:00;6.52;12.12;6.06;
4;25.01.23 00:00:00;6.52;12.12;6.06;
4;26.01.23 00:00:00;6.52;12.12;6.06;
4;27.01.23 00:00:00;6.52;12.12;6.06;
4;28.01.23 00:00:00;6.52;12.12;6.06;
4;29.01.23 00:00:00;6.52;12.12;6.06;
4;30.01.23 00:00:00;6.52;12.12;6.06;
4;31.01.23 00:00:00;6.52;12.12;6.06;
4;01.02.23 00:00:00;6.52;12.12;6.06;
4;02.02.23 00:00:00;6.52;12.12;6.06;
4;03.02.23 00:00:00;6.52;12.12;6.06;
4;04.02.23 00:00:00;6.52;12.12;6.06;
4;05.02.23 00:00:00;6.52;12.12;6.06;
4;06.02.23 00:00:00;6.52;12.12;6.06;
4;07.02.23 00:00:00;6.52;12.12;6.06;
4;08.02.23 00:00:00;6.52;12.12;6.06;
4;09.02.23 00:00:00;6.52;12.12;6.06;
4;10.02.23 00:00:00;6.52;12.12;6.06;
4;11.02.23 00:00:00;6.52;12.12;6.06;
4;12.02.23 00:00:00;6.52;12.12;6.06;
4;13.02.23 00:00:00;6.52;12.12;6.06;
4;14.02.23 00:00:00;6.52;12.12;6.06;
4;15.02.23 00:00:00;6.52;12.12;6.06;
4;16.02.23 00:00:00;6.52;12.12;6.06;
4;17.02.23 00:00:00;6.52;12.12;6.06;
4;18.02.23 00:00:00;6.52;12.12;6.06;
4;19.02.23 00:00:00;6.52;12.12;6.06;
4;20.02.23 00:00:00;6.52;12.12;6.06;
4;21.02.23 00:00:00;6.52;12.12;6.06;
4;22.02.23 00:00:00;6.52;12.12;6.06;
4;23.02.23 00:00:00;6.52;12.12;6.06;
4;24.02.23 00:00:00;6.52;12.12;6.06;
4;25.02.23 00:00:00;6.52;12.12;6.06;
4;26.02.23 00:00:00;6.52;12.12;6.06;
4;27.02.23 00:00:00;6.52;12.12;6.06;
4;28.02.23 00:00:00;6.52;12.12;6.06;
4;01.03.23 00:00:00;6.52;12.12;6.06;
4;02.03.23 00:00:00;6.52;12.12;6.06;
4;03.03.23 00:00:00;6.52;12.12;6.06;
4;04.03.23 00:00:00;6.52;12.12;6.06;
4;05.03.23 00:00:00;6.52;12.12;6.06;
4;06.03.23 00:00:00;6.52;12.12;6.06;
4;07.03.23 00:00:00;6.52;12.12;6.06;
4;08.03.23 00:00:00;6.52;12.12;6.06;
4;09.03.23 00:00:00;6.52;12.12;6.06;
4;10.03.23 00:00:00;6.52;12.12;6.06;
4;11.03.23 00:00:00;6.52;12.12;6.06;
4;12.03.23 00:00:00;6.52;12.12;6.06;
4;13.03.23 00:00:00;6.52;12.12;6.06;
4;14.03.23 00:00:00;6.52;12.12;6.06;
4;15.03.23 00:00:00;6.52;12.12;6.06;
4;16.03.23 00:00:00;6.52;12.12;6.06;
4;17.03.23 00:00:00;6.52;12.12;6.06;
4;18.03.23 00:00:00;6.52;12.12;6.06;
4;19.03.23 00:00:00;6.52;12.12;6.06;
4;20.03.23 00:00:00;6.52;12.12;6.06;
4;21.03.23 00:00:00;6.52;12.12;6.06;
4;22.03.23 00:00:00;6.52;12.12;6.06;
4;23.03.23 00:00:00;6.52;12.12;6.06;
4;24.03.23 00:00:00;6.52;12.12;6.06;
4;25.03.23 00:00:00;6.52;12.12;6.06;
4;26.03.23 00:00:00;6.52;12.12;6.06;
4;27.03.23 01:00:00;6.52;12.12;6.06;
4;28.03.23 01:00:00;6.52;12.12;6.06;
4;29.03.23 01:00:00;6.52;12.12;6.06;
4;30.03.23 01:00:00;6.52;12.12;6.06;
4;31.03.23 01:00:00;6.52;12.12;6.06;
4;01.04.23 01:00:00;6.52;12.12;6.06;
4;02.04.23 01:00:00;6.52;12.12;6.06;
4;03.04.23 01:00:00;6.52;12.12;6.06;
4;04.04.23 01:00:00;6.52;12.12;6.06;
4;05.04.23 01:00:00;6.52;12.12;6.06;
4;06.04.23 01:00:00;6.52;12.12;6.06;
4;07.04.23 01:00:00;6.52;12.12;6.06;
4;08.04.23 01:00:00;6.52;12.12;6.06;
4;09.04.23 01:00:00;6.52;12.12;6.06;
4;10.04.23 01:00:00;6.52;12.12;6.06;
4;11.04.23 01:00:00;6.52;12.12;6.06;
4;12.04.23 01:00:00;6.52;12.12;6.06;
4;13.04.23 01:00:00;6.52;12.12;6.06;
4;14.04.23 01:00:00;6.52;12.12;6.06;
4;15.04.23 01:00:00;6.52;12.12;6.06;
4;16.04.23 01:00:00;6.52;12.12;6.06;
4;17.04.23 01:00:00;6.52;12.12;6.06;
4;18.04.23 01:00:00;6.52;12.12;6.06;
4;19.04.23 01:00:00;6.52;12.12;6.06;
4;20.04.23 01:00:00;6.52;12.12;6.06;
4;21.04.23 01:00:00;6.52;12.12;6.06;
4;22.04.23 01:00:00;6.52;12.12;6.06;
4;23.04.23 01:00:00;6.52;12.12;6.06;
4;24.04.23 01:00:00;6.52;12.12;6.06;
4;25.04.23 01:00:00;6.52;12.12;6.06;
4;26.04.23 01:00:00;6.52;12.12;6.06;
4;27.04.23 01:00:00;6.52;12.12;6.06;
4;28.04.23 01:00:00;6.52;12.12;6.06;
4;29.04.23 01:00:00;6.52;12.12;6.06;
4;30.04.23 01:00:00;6.52;12.12;6.06;
4;01.05.23 01:00:00;6.52;12.12;6.06;
4;02.05.23 01:00:00;6.52;12.12;6.06;
4;03.05.23 01:00:00;6.52;12.12;6.06;
4;04.05.23 01:00:00;6.52;12.12;6.06;
4;05.05.23 01:00:00;6.52;12.12;6.06;
4;06.05.23 01:00:00;6.52;12.12;6.06;
4;07.05.23 01:00:00;6.52;12.12;6.06;
4;08.05.23 01:00:00;6.52;12.12;6.06;
4;09.05.23 01:00:00;6.52;12.12;6.06;
4;10.05.23 01:00:00;6.52;12.12;6.06;
4;11.05.23 01:00:00;6.52;12.12;6.06;
4;12.05.23 01:00:00;6.52;12.12;6.06;
4;13.05.23 01:00:00;6.52;12.12;6.06;
4;14.05.23 01:00:00;6.52;12.12;6.06;
4;15.05.23 01:00:00;6.52;12.12;6.06;
4;16.05.23 01:00:00;6.52;12.12;6.06;
4;17.05.23 01:00:00;6.52;12.12;6.06;
4;18.05.23 01:00:00;6.52;12.12;6.06;
4;19.05.23 01:00:00;6.52;12.12;6.06;
4;20.05.23 01:00:00;6.52;12.12;6.06;
4;21.05.23 01:00:00;6.52;12.12;6.06;
4;22.05.23 01:00:00;6.52;12.12;6.06;
4;23.05.23 01:00:00;6.52;12.12;6.06;
4;24.05.23 01:00:00;6.52;12.12;6.06;
4;25.05.23 01:00:00;6.52;12.12;6.06;
4;26.05.23 01:00:00;6.52;12.12;6.06;
4;27.05.23 01:00:00;6.52;12.12;6.06;
4;28.05.23 01:00:00;6.52;12.12;6.06;
4;29.05.23 01:00:00;6.52;12.12;6.06;
4;30.05.23 01:00:00;6.52;12.12;6.06;
4;31.05.23 01:00:00;6.52;12.12;6.06;
4;01.06.23 01:00:00;6.52;12.12;6.06;
4;02.06.23 01:00:00;6.52;12.12;6.06;
4;03.06.23 01:00:00;6.52;12.12;6.06;
4;04.06.23 01:00:00;6.52;12.12;6.06;
4;05.06.23 01:00:00;6.52;12.12;6.06;
4;06.06.23 01:00:00;6.52;12.12;6.06;
4;07.06.23 01:00:00;6.52;12.12;6.06;
4;08.06.23 01:00:00;6.52;12.12;6.06;
4;09.06.23 01:00:00;6.52;12.12;6.06;
4;10.06.23 01:00:00;6.52;12.12;6.06;
4;11.06.23 01:00:00;6.52;12.12;6.06;
4;12.06.23 01:00:00;6.52;12.12;6.06;
4;13.06.23 01:00:00;6.52;12.12;6.06;
4;14.06.23 01:00:00;6.52;12.12;6.06;
4;15.06.23 01:00:00;6.52;12.12;6.06;
4;16.06.23 01:00:00;6.52;12.12;6.06;
4;17.06.23 01:00:00;6.52;12.12;6.06;
4;18.06.23 01:00:00;6.52;12.12;6.06;
4;19.06.23 01:00:00;6.52;12.12;6.06;
4;20.06.23 01:00:00;6.52;12.12;6.06;
4;21.06.23 01:00:00;6.52;12.12;6.06;
4;22.06.23 01:00:00;6.52;12.12;6.06;
4;23.06.23 01:00:00;6.52;12.12;6.06;
4;24.06.23 01:00:00;6.52;12.12;6.06;
4;25.06.23 01:00:00;6.52;12.12;6.06;
4;26.06.23 01:00:00;6.52;12.12;6.06;
4;27.06.23 01:00:00;6.52;12.12;6.06;
4;28.06.23 01:00:00;6.52;12.12;6.06;
4;29.06.23 01:00:00;6.52;12.12;6.06;
4;30.06.23 01:00:00;6.52;12.12;6.06;
4;01.07.23 01:00:00;6.52;12.12;6.06;
4;02.07.23 01:00:00;6.52;12.12;6.06;
4;03.07.23 01:00:00;6.52;12.12;6.06;
4;04.07.23 01:00:00;6.52;12.12;6.06;
4;05.07.23 01:00:00;6.52;12.12;6.06;
4;06.07.23 01:00:00;6.52;12.12;6.06;
4;07.07.23 01:00:00;6.52;12.12;6.06;
4;08.07.23 01:00:00;6.52;12.12;6.06;
4;09.07.23 01:00:00;6.52;12.12;6.06;
4;10.07.23 01:00:00;6.52;12.12;6.06;
4;11.07.23 01:00:00;6.52;12.12;6.06;
4;12.07.23 01:00:00;6.52;12.12;6.06;
4;13.07.23 01:00:00;6.52;12.12;6.06;
4;14.07.23 01:00:00;6.52;12.12;6.06;
4;15.07.23 01:00:00;6.52;12.12;6.06;
4;16.07.23 01:00:00;6.52;12.12;6.06;
4;17.07.23 01:00:00;6.52;12.12;6.06;
4;18.07.23 01:00:00;6.52;12.12;6.06;
4;19.07.23 01:00:00;6.52;12.12;6.06;
4;20.07.23 01:00:00;6.52;12.12;6.06;
4;21.07.23 01:00:00;6.52;12.12;6.06;
4;22.07.23 01:00:00;6.52;12.12;6.06;
4;23.07.23 01:00:00;6.52;12.12;6.06;
4;24.07.23 01:00:00;6.52;12.12;6.06;
4;25.07.23 01:00:00;6.52;12.12;6.06;
4;26.07.23 01:00:00;6.52;12.12;6.06;
4;27.07.23 01:00:00;6.52;12.12;6.06;
4;28.07.23 01:00:00;6.52;12.12;6.06;
4;29.07.23 01:00:00;6.52;12.12;6.06;
4;30.07.23 01:00:00;6.52;12.12;6.06;
